,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4199,2892228634,J549009,NJ,PAS,06/20/2015,37,4DSD,TOYOT,T,17140,0,0,01/01/88888888 12:00:00 PM,115,115.0,115.0,357072.0,T401,C,0216P,0205P,Q,I,E,84th St,25ft S/of 37th Ave,01/01/20150620 12:00:00 PM,408.0,h1,,Y,0900A,0700P,BLACK,,0.0,412-2383,0.0,22 4,37-Expired Muni Meter,,,
4200,3417422629,WPB8109,VA,PAS,09/02/2014,37,SUBN,TOYOT,T,10010,18610,18630,01/01/20141188 12:00:00 PM,0019,19.0,19.0,361343.0,T103,S,0443P,0429P,NY,O,1568,1st Ave,,01/05/0001 12:00:00 PM,408.0,h1,,YYYYY,0100P,0700P,GREEN,,0.0,126-4897,0.0,04 7,37-Expired Muni Meter,,,
4201,2819360958,BVH5939,NY,PAS,07/28/2014,70,SUBN,ME/BE,T,18490,25390,27790,01/01/20140724 12:00:00 PM,0019,19.0,19.0,357722.0,T103,E,1023A,,NY,F,35,E 75th St,,01/05/0001 12:00:00 PM,408.0,j3,,YYYYYYY,,,BLACK,,2010.0,,0.0,16 7,70A-Reg. Sticker Expired (NYS),,,
4202,3721002361,FTF5212,NY,PAS,03/13/2015,20,PICK,FORD,T,8990,35780,22590,01/01/20150927 12:00:00 PM,109,109.0,109.0,357112.0,T401,C,1200P,,Q,F,136-20,38th Ave,,01/05/0001 12:00:00 PM,408.0,d,,YYYYYYY,,,DK/,,1993.0,,0.0,01-A,20A-No Parking (Non-COM),,,
4203,1349093294,GSA3138,NY,PAS,10/14/2014,46,SDN,HYUND,P,0,0,0,01/01/20141008 12:00:00 PM,0030,30.0,30.0,920325.0,0030,0000,0715P,,NY,F,1658,AMIT AVE,,01/05/0001 12:00:00 PM,408.0,F1,,BBBBBBB,ALL,ALL,RED,0,2001.0,-,0.0,,,,,
4204,3673673406,GHY9297,PA,PAS,08/11/2014,21,VAN,CHEVR,T,48120,79050,41150,01/01/20150288 12:00:00 PM,0045,45.0,45.0,361106.0,T202,E,0850A,,BX,O,2410,Maclay Ave,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0830A,1000A,TAN,,0.0,,0.0,09A,21-No Parking (street clean),,,
4205,3711127252,GRC1868,NY,PAS,03/12/2015,21,SUBN,ME/BE,T,28990,14140,14040,01/01/20150315 12:00:00 PM,112,112.0,112.0,358589.0,T401,I,1143A,,Q,O,67-56,Austin St,,01/05/0001 12:00:00 PM,408.0,d1,,Y,1130A,0100P,GREY,,2008.0,,0.0,52-A,21-No Parking (street clean),,,
4206,3406988845,GPR3909,NY,PAS,12/16/2014,46,SUBN,NISSA,T,5280,10980,11030,01/01/20160519 12:00:00 PM,0068,68.0,68.0,361277.0,T302,R,1257P,,K,F,8818,3rd Ave,,01/05/0001 12:00:00 PM,408.0,f1,,,,,GY,,2010.0,,0.0,26 3,46A-Double Parking (Non-COM),,,
4207,2802225778,P75DYG,NJ,PAS,12/18/2014,38,4DSD,AUDI,T,64730,8930,8980,01/01/88888888 12:00:00 PM,0066,66.0,66.0,357095.0,T302,G,0305P,,K,F,4724,New Utrecht Ave,,01/05/0001 12:00:00 PM,408.0,h1,,YYYYY,0800A,0700P,GREY,,0.0,,0.0,24 3,38-Failure to Display Muni Rec,,,
4208,2802320605,BLANKPLATE,99,999,04/01/2015,71,,,T,18890,40404,40404,01/01/20150101 12:00:00 PM,106,106.0,106.0,361810.0,T402,J,0300P,,Q,F,,96th St,,01/05/0001 12:00:00 PM,408.0,j6,,YYYYYYY,,,,,0.0,,0.0,24 4,71A-Insp Sticker Expired (NYS),,,
4209,3718012854,GJK2617,NY,PAS,02/16/2015,39,2DSD,TOYOT,T,21720,7520,41320,01/01/20150827 12:00:00 PM,0048,48.0,48.0,359285.0,T201,X,0145P,1227P,BX,O,610,Crescent Ave,,01/05/0001 12:00:00 PM,408.0,d,,Y,0830A,0700P,GY,,2008.0,,0.0,34 2,39-Overtime PKG-Time Limt Post,,,
4210,3709475933,XR148H,NJ,PAS,04/07/2015,37,VAN,FORD,T,24890,18370,18390,01/01/88880088 12:00:00 PM,0019,19.0,19.0,358615.0,T103,S,0231P,0204P,NY,O,952,Lexington Ave,,01/01/20150407 12:00:00 PM,408.0,h1,,YYYYY,1000A,1000P,WHITE,,0.0,115-3021,0.0,22 7,37-Expired Muni Meter,,,
4211,3397750566,29SB24,NY,MOT,07/01/2014,71,MCY,NS/OT,T,0,0,0,01/01/20150430 12:00:00 PM,0066,66.0,66.0,355141.0,T302,J,0255P,,K,I,S,9th Ave,0ft W/of 60th St,01/05/0001 12:00:00 PM,408.0,j6,,YYYYYYY,,,SILVE,,0.0,,0.0,S 32,71A-Insp Sticker Expired (NYS),,,
4212,2849117485,7AFLK1,CT,PAS,07/29/2014,38,SUBN,JEEP,T,35690,8690,8990,01/01/20140088 12:00:00 PM,111,111.0,111.0,358891.0,T401,N,0538P,,Q,F,36-36,Bell Blvd,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,WHITE,,0.0,,0.0,A 41,38-Failure to Display Muni Rec,,,
4213,3424976559,79777MD,NY,COM,09/26/2014,17,VAN,FORD,T,18870,10110,10010,01/01/20150731 12:00:00 PM,0019,19.0,19.0,358659.0,T103,J,0350P,,NY,O,300,E 95th St,,01/05/0001 12:00:00 PM,408.0,c4,,YYYYYYY,,,WH,,2013.0,,0.0,C 77,17-No Stand (exc auth veh),,,
4214,3671264320,GCE6105,NY,PAS,04/03/2015,16,2DSD,NS/OT,T,33390,24790,26690,01/01/20161002 12:00:00 PM,0006,6.0,6.0,346330.0,T105,M,0820A,,NY,O,603,Washington St,,01/05/0001 12:00:00 PM,408.0,k2,,YYYYY,0800A,0600P,GREEN,,2006.0,,0.0,L 99,16A-No Std (Com Veh) Non-COM,,,
4215,3226539287,T631701C,NY,OMT,08/14/2014,16,4DSD,TOYOT,T,13230,0,0,01/01/20150228 12:00:00 PM,0088,88.0,88.0,356271.0,T301,C,1111A,,K,I,W,Ashland Pl,25ft S/of Myrtle Ave,01/05/0001 12:00:00 PM,408.0,k2,,Y,0700P,0600P,BK,,2013.0,,0.0,06 3,16A-No Std (Com Veh) Non-COM,,,
4216,3261392416,36792MG,NY,COM,04/09/2015,78,SUBN,FORD,T,73380,77830,50330,01/01/20161118 12:00:00 PM,0075,75.0,75.0,355141.0,T802,B,1125P,,K,O,458,Riverdale Ave,,01/05/0001 12:00:00 PM,408.0,k6,,YYYYYYY,0900P,0500A,WH,,1998.0,,0.0,O 31,78-Nighttime PKG on Res Street,,,
4217,3648230187,GNX1177,NY,PAS,12/27/2014,75,SUBN,LEXUS,T,20190,29290,19890,01/01/20160601 12:00:00 PM,0005,5.0,5.0,344767.0,T101,F,0432P,,NY,O,268,Elizabeth St,,01/05/0001 12:00:00 PM,408.0,j5,,,,,BK,,1999.0,,0.0,52 1,75-No Match-Plate/Reg. Sticker,,,
4218,2731760177,GVC2354,NY,PAS,04/15/2015,53,SUBN,FORD,T,0,0,0,01/01/20170125 12:00:00 PM,0049,49.0,49.0,358860.0,T801,A,0250A,,BX,I,W,White Plains Rd,85ft N/of Unionport,01/05/0001 12:00:00 PM,408.0,f6,,,,,RD,,2013.0,,0.0,G 21,53-Safety Zone,,,
4219,3516490090,DXK5835,NY,PAS,10/01/2014,40,4DSD,ME/BE,T,21045,0,0,01/01/20150206 12:00:00 PM,0020,20.0,20.0,355220.0,T103,M,0231P,,NY,I,E,Freedom Pl,5ft N/of W 68th St,01/05/0001 12:00:00 PM,408.0,e2,,YYYYYYY,,,WH,,2014.0,,0.0,C 77,40-Fire Hydrant,,,
4220,2803280676,GFP6719,NY,PAS,11/12/2014,38,4DSD,LEXUS,T,6380,8430,8480,01/01/20150521 12:00:00 PM,0066,66.0,66.0,358874.0,T302,H,0234P,,K,F,3711,13th Ave,,01/05/0001 12:00:00 PM,408.0,h1,,YYYYY,0800A,0700P,GY,,2013.0,,0.0,01 3,38-Failure to Display Muni Rec,,,
4221,3534597105,23454MD,NY,COM,01/17/2015,46,SUBN,CHEVR,T,34270,10810,10910,01/01/20150512 12:00:00 PM,0010,10.0,10.0,352036.0,T102,E,1007A,1200P,NY,O,315,W 25th St,,01/05/0001 12:00:00 PM,408.0,F1,,,,,GR,,2001.0,,0.0,10 6,46B-Double Parking (Com-100Ft),,,
4222,3534597105,23454MD,NY,COM,01/17/2015,46,SUBN,CHEVR,T,34270,10810,10910,01/01/20150512 12:00:00 PM,0010,10.0,10.0,352036.0,T102,E,1007A,1200P,NY,O,315,W 25th St,,01/05/0001 12:00:00 PM,408.0,F1,,,,,GR,,2001.0,,0.0,10 6,46B-Double Parking (Com-100Ft),,,
4223,3448572758,U82ATT,NJ,PAS,08/05/2014,21,SUBN,JEEP,T,21790,0,0,01/01/88888888 12:00:00 PM,0001,1.0,1.0,352079.0,T105,M,1016A,,NY,I,E,Greenwich St,35ft S/of Vandam St,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0900A,1030A,BLACK,,0.0,,0.0,J 99,21-No Parking (street clean),,,
4224,3710306309,2197457,IN,PAS,09/29/2014,47,DELV,FRUEH,T,10210,17350,17370,01/01/88880088 12:00:00 PM,0013,13.0,13.0,358623.0,T102,A,1041A,,NY,F,205,3rd Ave,,01/05/0001 12:00:00 PM,408.0,l2,,Y,0700A,0700P,WHITE,,0.0,,0.0,D 17,47-Double PKG-Midtown,,,
4225,2955419746,GVM2327,NY,PAS,02/11/2015,38,SUBN,BMW,T,35380,14380,54050,01/01/20170208 12:00:00 PM,0061,61.0,61.0,356958.0,T302,F,0303P,,K,O,1669,E 13th St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,BK,,2009.0,,0.0,03 3,38-Failure to Display Muni Rec,,,
4226,3434046504,GEG8808,NY,PAS,03/11/2015,71,SUBN,TOYOT,T,13230,0,0,01/01/20161228 12:00:00 PM,0088,88.0,88.0,361865.0,T301,G,1117A,,K,I,N,Ashland Pl,60ft W/of Willoughby,01/05/0001 12:00:00 PM,408.0,j6,,YYYYYYY,,,BK,,2013.0,,0.0,06 3,71A-Insp Sticker Expired (NYS),,,
4227,3645008573,61335MC,NY,COM,06/16/2015,21,VAN,FORD,T,17130,10010,12110,01/01/20161130 12:00:00 PM,0009,9.0,9.0,352069.0,T101,A,0918A,,NY,O,91,E 7th St,,01/05/0001 12:00:00 PM,408.0,d1,,Y  Y,0900A,1030A,WH,,2013.0,,0.0,20 1,21-No Parking (street clean),,,
4228,3730797529,GXU6090,NY,PAS,05/19/2015,21,2DSD,INFIN,T,13540,0,0,01/01/20170205 12:00:00 PM,112,112.0,112.0,356949.0,T401,K,1149A,,Q,I,E,65th Ave,30ft S/of Grand Cent,01/05/0001 12:00:00 PM,408.0,d1,,Y,1130A,0100P,GY,,2008.0,,0.0,57-A,21-No Parking (street clean),,,
4229,2993811023,DMM4077,NY,PAS,04/30/2015,37,2DSD,TOYOT,T,35490,13610,44990,01/01/20151226 12:00:00 PM,0020,20.0,20.0,359326.0,T103,N,0210P,0204P,NY,F,257,W 86th St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,BK,,0.0,108-3081,0.0,41 7,37-Expired Muni Meter,,,
4230,3627124554,61056BA,NY,OMR,05/02/2015,77,BUS,NS/OT,T,25890,40404,40404,01/01/20160228 12:00:00 PM,0005,5.0,5.0,361304.0,T101,D,0124P,,NY,F,134,Market St,,01/05/0001 12:00:00 PM,408.0,m5,,,,,WHITE,,2009.0,,0.0,66 1,77-Parked Bus (exc desig area),,,
4231,1375077790,EUH6027,NY,SRF,12/16/2014,21,SDN,HONDA,S,65120,54120,10390,01/01/20150820 12:00:00 PM,0043,43.0,0.0,875248.0,BX09,0000,0944A,,BX,O,955,SOUNDVIEW AVE,,01/05/0001 12:00:00 PM,408.0,D1,,BYBBYBB,0930A,1100A,GREY,0,2009.0,-,0.0,,,,,
4232,1379909247,72697MB,NY,COM,02/12/2015,45,VAN,FORD,P,21790,33990,12510,01/01/20150630 12:00:00 PM,0006,6.0,0.0,926145.0,0O06,0000,1240P,,NY,F,765,GREENWICH ST,,01/05/0001 12:00:00 PM,408.0,C,,BBBBBBB,ALL,ALL,WHITE,0,2003.0,-,0.0,,,,,
4233,2706107996,GPN1605,NY,PAS,12/18/2014,37,SUBN,FORD,T,46190,58390,67990,01/01/20160413 12:00:00 PM,104,104.0,104.0,361085.0,T401,D,1036A,1028A,Q,F,66-31,Fresh Pond Rd,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,GY,,1998.0,426-3029,0.0,65,37-Expired Muni Meter,,,
4234,3462601306,GTM6984,NY,PAS,02/04/2015,37,SUBN,CHEVR,T,20740,0,0,01/01/20160824 12:00:00 PM,106,106.0,106.0,353451.0,T402,B,0528P,0423P,Q,I,E,114th St,25ft N/of Liberty Av,01/01/20150204 12:00:00 PM,408.0,h1,,Y,0900A,0700P,GY,,2014.0,429-3034,0.0,24 4,37-Expired Muni Meter,,,
4235,2774163214,EBJ9115,NY,PAS,09/02/2014,38,SUBN,CHEVR,T,10210,0,0,01/01/20150927 12:00:00 PM,0019,19.0,19.0,354084.0,T103,L,0837P,,NY,I,E,3rd Ave,30ft S/of E 72nd St,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,1000P,WH,,2007.0,,0.0,CC2,38-Failure to Display Muni Rec,,,
4236,3612205690,24932MD,NY,COM,08/26/2014,46,DELV,HINO,T,10910,34590,34610,01/01/20150228 12:00:00 PM,0017,17.0,17.0,355443.0,T102,H,0753A,0700A,NY,F,568,9th Ave,,01/01/20140826 12:00:00 PM,408.0,F1,,,,,WH,,2010.0,,0.0,MC 9,46B-Double Parking (Com-100Ft),,,
4237,1376643935,T654573C,NY,SRF,10/23/2014,98,SDN,CADIL,P,35330,14280,14330,01/01/20150930 12:00:00 PM,0070,70.0,70.0,947748.0,0070,0000,1115P,,K,F,1492,E 12 ST,,01/05/0001 12:00:00 PM,408.0,C3,,BBBBBBB,ALL,ALL,BLACK,0,2012.0,-,0.0,,,,,
4238,3711933874,61249MA,NY,COM,07/09/2014,40,DELV,UTIL,T,27530,0,0,01/01/88888888 12:00:00 PM,0084,84.0,84.0,361084.0,T301,S,0201P,,K,I,E,Clinton St,60ft S/of Montague S,01/05/0001 12:00:00 PM,408.0,e2,,YYYYYYY,,,BROWN,,2009.0,,5.0,210J,40-Fire Hydrant,,,
4239,3619393547,23783MG,NY,COM,10/29/2014,16,VAN,DODGE,T,34270,10065,11110,01/01/20160731 12:00:00 PM,0010,10.0,10.0,359589.0,T102,J,1212P,1130A,NY,O,510,W 25th St,,01/05/0001 12:00:00 PM,408.0,k2,,YYYYY,0800A,0600P,GY,,2014.0,,0.0,10 6,16-No Std (Com Veh) Com Plate,,,
4240,1372188976,GPJ9966,NY,PAS,08/21/2014,14,SDN,HONDA,P,65120,40404,40404,01/01/20160415 12:00:00 PM,0043,43.0,43.0,932790.0,0043,0000,0410P,0410P,BX,F,3,SOUNDVIEW AVE,,01/05/0001 12:00:00 PM,408.0,C,,BBBBBBB,ALL,ALL,SILVE,0,2013.0,-,0.0,,,,,
4241,1372188976,GPJ9966,NY,PAS,08/21/2014,14,SDN,HONDA,P,65120,40404,40404,01/01/20160415 12:00:00 PM,0043,43.0,43.0,932790.0,0043,0000,0410P,0410P,BX,F,3,SOUNDVIEW AVE,,01/05/0001 12:00:00 PM,408.0,C,,BBBBBBB,ALL,ALL,SILVE,0,2013.0,-,0.0,,,,,
4242,3727770290,GDX7262,NY,PAS,03/03/2015,21,4DSD,HYUND,T,9230,6880,6980,01/01/20150331 12:00:00 PM,0066,66.0,66.0,355542.0,T302,Q,0916A,,K,F,1851,53rd St,,01/05/0001 12:00:00 PM,408.0,d1,,Y,0830A,1000A,BK,,2013.0,,0.0,S 32,21-No Parking (street clean),,,
4243,3459362167,65331PA,NY,999,07/12/2014,84,DELV,HINO,T,45440,24050,21230,01/01/20150331 12:00:00 PM,0001,1.0,1.0,357079.0,T105,J,1045A,,NY,F,135,William St,,01/05/0001 12:00:00 PM,408.0,k7,,,,,WHITE,,0.0,,0.0,003,84-Platform lifts in low posit,,,
4244,3692929277,ESE1114,NY,PAS,06/08/2015,38,SUBN,FORD,T,19270,27790,24890,01/01/20150430 12:00:00 PM,0023,23.0,23.0,359632.0,T103,P,0105P,,NY,F,123,E 116th St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,GY,,2009.0,,0.0,01 7,38-Failure to Display Muni Rec,,,
4245,3040977401,MCGOCO,NY,COM,01/15/2015,38,PICK,FORD,T,25390,18410,18430,01/01/20160731 12:00:00 PM,0019,19.0,19.0,361127.0,T103,S,0310P,,NY,F,878,Madison Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,BK,,2010.0,,0.0,C 77,38-Failure to Display Muni Rec,,,
4246,3040977401,MCGOCO,NY,COM,01/15/2015,38,PICK,FORD,T,25390,18410,18430,01/01/20160731 12:00:00 PM,0019,19.0,19.0,361127.0,T103,S,0310P,,NY,F,878,Madison Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,BK,,2010.0,,0.0,C 77,38-Failure to Display Muni Rec,,,
4247,3133358616,64156MG,NY,COM,01/26/2015,37,SUBN,TOYOT,T,10110,18510,18530,01/01/20161211 12:00:00 PM,0019,19.0,19.0,358939.0,T103,J,1112A,1104A,NY,F,1467,2nd Ave,,01/01/20150126 12:00:00 PM,408.0,h1,,YYYYY,1000A,0700P,GY,,2015.0,126-4957,0.0,59 7,37-Expired Muni Meter,,,
4248,3133358616,64156MG,NY,COM,01/26/2015,37,SUBN,TOYOT,T,10110,18510,18530,01/01/20161211 12:00:00 PM,0019,19.0,19.0,358939.0,T103,J,1112A,1104A,NY,F,1467,2nd Ave,,01/01/20150126 12:00:00 PM,408.0,h1,,YYYYY,1000A,0700P,GY,,2015.0,126-4957,0.0,59 7,37-Expired Muni Meter,,,
4249,3516795549,GKV6322,NY,PAS,08/20/2014,40,4DSD,HONDA,T,18630,10210,10110,01/01/20150929 12:00:00 PM,0019,19.0,19.0,341195.0,T103,B,0931A,,NY,O,236,E 82nd St,,01/05/0001 12:00:00 PM,408.0,e2,,YYYYYYY,,,GREY,,2013.0,,7.0,CCB,40-Fire Hydrant,,,
4250,3688191441,75214JX,NY,COM,06/18/2015,14,VAN,CHEVR,T,18430,45590,16400,01/01/88888888 12:00:00 PM,0019,19.0,19.0,355052.0,T103,T,0146P,,NY,F,527,E 72nd St,,01/05/0001 12:00:00 PM,408.0,c,,YYYYYYY,,,WHITE,,2007.0,,0.0,A 77,14-No Standing,,,
4251,3151372484,GMR4349,NY,PAS,05/20/2015,38,4DSD,BUICK,T,0,0,0,01/01/20160427 12:00:00 PM,110,110.0,110.0,341263.0,T803,A,0954P,,Q,I,S,Queens Blvd,356ft E/of 55th Ave,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,1000P,TN,,2001.0,,0.0,C 42,38-Failure to Display Muni Rec,,,
4252,2796132632,37035JV,NY,COM,07/29/2014,19,DELV,INTER,T,61390,0,0,01/01/20150228 12:00:00 PM,109,109.0,109.0,357727.0,T401,B,0819A,,Q,I,N,Sanford Ave,55ft W/of 162nd St,01/05/0001 12:00:00 PM,408.0,c3,,YYYYYYY,,,WH,,2007.0,,0.0,06-A,19-No Stand (bus stop),,,
4253,2983335727,JTZ1285,PA,PAS,06/03/2015,14,SUBN,SUZUK,T,27100,13015,29295,01/01/20160288 12:00:00 PM,0001,1.0,1.0,346330.0,T105,M,0550A,,NY,O,150,Nassau St,,01/05/0001 12:00:00 PM,408.0,c,,YYYYYYY,0700P,0700A,BLUE,,0.0,,0.0,O 99,14-No Standing,,,
4254,3736144457,GGF4120,NY,PAS,02/08/2015,71,4DSD,MERCU,T,32620,17810,17830,01/01/20150912 12:00:00 PM,0017,17.0,17.0,347687.0,T503,B1,0735A,,NY,F,25,Tudor City Pl,,01/05/0001 12:00:00 PM,408.0,j6,,YYYYYYY,,,GOLD,,2002.0,,0.0,17 7,71A-Insp Sticker Expired (NYS),,,
4255,3685666979,43290MC,NY,COM,09/15/2014,48,VAN,FRUEH,T,34870,0,0,01/01/88888888 12:00:00 PM,0017,17.0,17.0,356559.0,T102,I,0200P,,NY,I,S,W 55th St,40ft W/of 8th Ave,01/05/0001 12:00:00 PM,408.0,e9,,,,,WHITE,,1997.0,,0.0,99 6,48-Bike Lane,,,
4256,3721762188,6XRJ710,CA,PAS,06/30/2015,21,SUBN,TOYOT,T,9130,5780,5880,01/01/20151088 12:00:00 PM,0072,72.0,72.0,357095.0,T302,G,1219P,,K,F,758,51st St,,01/05/0001 12:00:00 PM,408.0,d1,,Y,1130A,0100P,SILVE,,0.0,,0.0,45 3,21-No Parking (street clean),,,
4257,2759224215,VRP38L,NJ,PAS,08/17/2014,17,4DSD,TOYOT,T,34510,10610,10810,01/01/88888888 12:00:00 PM,0014,14.0,14.0,349537.0,T106,J,0215P,,NY,F,222,W 37th St,,01/05/0001 12:00:00 PM,408.0,c4,,YYYYYYY,,,BLACK,,0.0,,0.0,18 6,17-No Stand (exc auth veh),,,
4258,3507218899,94927JA,NY,COM,09/26/2014,40,DELV,INTER,T,67530,14630,14680,01/01/88888888 12:00:00 PM,0061,61.0,61.0,358852.0,T302,C,1153A,,K,F,2555,Ocean Ave,,01/05/0001 12:00:00 PM,408.0,e2,,YYYYYYY,,,BROWN,,2001.0,,2.0,34 3,40-Fire Hydrant,,,
4259,2796794402,AVY5605,NY,PAS,07/02/2014,21,4DSD,NISSA,T,65130,39290,41490,01/01/20151202 12:00:00 PM,112,112.0,112.0,357092.0,T401,L,1136A,,Q,O,66-60,Thornton Pl,,01/05/0001 12:00:00 PM,408.0,d1,,Y,1130A,0100P,RD,,2002.0,,0.0,U 41,21-No Parking (street clean),,,
4260,2757581539,17784PC,NY,IRP,11/15/2014,84,TK,FRUEH,T,10910,34150,34170,01/01/20150331 12:00:00 PM,0010,10.0,10.0,355224.0,T102,I,1243P,,NY,F,154,9th Ave,,01/05/0001 12:00:00 PM,408.0,k7,,,,,WH,,2012.0,,0.0,E 17,84-Platform lifts in low posit,,,
4261,3396087875,GNY2229,NY,PAS,04/25/2015,38,4DSD,HONDA,T,5580,8980,9030,01/01/20160626 12:00:00 PM,0072,72.0,72.0,359576.0,T302,B,0840A,,K,F,4803,5th Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0830A,0700P,GY,,2008.0,,0.0,49 3,38-Failure to Display Muni Rec,,,
4262,3481384260,CRB5470,NY,PAS,09/25/2014,40,SUBN,JEEP,T,21480,22680,23030,01/01/20151123 12:00:00 PM,0060,60.0,60.0,331245.0,T302,L,0837A,,K,O,3111,Brighton 1st Pl,,01/05/0001 12:00:00 PM,408.0,e2,,YYYYYYY,,,BK,,2013.0,,3.0,N 32,40-Fire Hydrant,,,
4263,2800230930,GMB9577,NY,PAS,10/25/2014,37,4DSD,KIA,T,10090,8440,8590,01/01/20151222 12:00:00 PM,114,114.0,114.0,359335.0,T401,O,1135A,1125A,Q,O,34-32,44th St,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,BK,,2014.0,434-3028,0.0,O 41,37-Expired Muni Meter,,,
4264,3707870244,65ABOW,MO,PAS,01/29/2015,14,DELV,INTER,T,17850,10410,25390,01/01/88880088 12:00:00 PM,0014,14.0,14.0,352064.0,T106,D,0958A,,NY,F,6E,E 43rd St,,01/05/0001 12:00:00 PM,408.0,c,,YYYYY,0700A,0600P,WHITE,,0.0,,0.0,99 6,14-No Standing,,,
4265,3012491789,66595ME,NY,COM,01/29/2015,18,VAN,FORD,T,10110,18590,18610,01/01/20160630 12:00:00 PM,0019,19.0,19.0,356214.0,T103,O,0832A,,NY,F,1545,2nd Ave,,01/05/0001 12:00:00 PM,408.0,f4,,YYYYY,0700A,1000A,WH,,2003.0,,0.0,18 7,18-No Stand (bus lane),,,
4266,3554211534,EEB4877,NY,PAS,08/12/2014,37,SUBN,AUDI,T,10410,17310,17330,01/01/20160325 12:00:00 PM,0013,13.0,13.0,361059.0,T102,L,0231P,0217P,NY,F,87,5th Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0900A,0700P,LT/,,2001.0,145-3298,0.0,04 6,37-Expired Muni Meter,,,
4267,2955400654,GKD7778,NY,PAS,09/11/2014,71,4DSD,HONDA,T,67030,14830,14880,01/01/20150825 12:00:00 PM,0061,61.0,61.0,356958.0,T302,F,0311P,,K,F,3804,Nostrand Ave,,01/05/0001 12:00:00 PM,408.0,j6,,YYYYYYY,,,BK,,2013.0,,0.0,34 3,71A-Insp Sticker Expired (NYS),,,
4268,3504029578,FHH5360,NY,PAS,06/02/2015,20,SUBN,MAZDA,T,14380,34880,34930,01/01/20161220 12:00:00 PM,0062,62.0,62.0,361068.0,T302,P,1129A,,K,O,436,Avenue P,,01/05/0001 12:00:00 PM,408.0,d,,YYYYYYY,,,BLUE,,2014.0,,0.0,03 3,20A-No Parking (Non-COM),,,
4269,3730443094,IDH349,FL,PAS,05/18/2015,37,SUBN,JEEP,T,7540,9090,64290,01/01/20150788 12:00:00 PM,114,114.0,114.0,356327.0,T401,E,1155A,1126A,Q,F,38-04,28th Ave,,01/05/0001 12:00:00 PM,408.0,h1,,Y,0800A,0700P,RED,,0.0,407-2218,0.0,27 4,37-Expired Muni Meter,,,
4270,3342895588,1LV285,MA,PAS,06/25/2015,24,4DSD,ACURA,T,29420,0,0,01/01/20160588 12:00:00 PM,0052,52.0,52.0,354094.0,T201,S,0241P,,BX,I,S,E Mosholu Pky,5ft E/of Briggs Ave,01/05/0001 12:00:00 PM,408.0,d5,,YYYYY,0700A,0400P,BLUE,,0.0,,0.0,E 21,24-No Parking (exc auth veh),,,
4271,3716868966,CHX9397,NC,PAS,11/07/2014,18,2DSD,FORD,T,24890,18730,18750,01/01/20150788 12:00:00 PM,0019,19.0,19.0,347489.0,T103,B,0707A,,NY,O,1297,Lexington Ave,,01/05/0001 12:00:00 PM,408.0,f4,,YYYYY,0700A,1000A,BLACK,,0.0,,0.0,B 77,18-No Stand (bus lane),,,
4272,3424077744,AM699V,NJ,PAS,03/13/2015,48,DELV,FRUEH,T,10010,18690,18710,01/01/88888888 12:00:00 PM,0019,19.0,19.0,359325.0,T103,O,1028A,,NY,F,1649,1st Ave,,01/05/0001 12:00:00 PM,408.0,e9,,,,,GREEN,,0.0,,0.0,03 7,48-Bike Lane,,,
4273,1379149022,86415MB,NY,COM,02/24/2015,46,DELV,,P,31830,41930,18630,01/01/20151031 12:00:00 PM,0077,77.0,77.0,956949.0,0077,0000,0140P,,K,O,1112,DEAN ST,,01/05/0001 12:00:00 PM,408.0,K6,,BBBBBBB,ALL,ALL,WHITE,0,2011.0,-,0.0,,,,,
