Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA
7913687447,85881MD,NY,COM,11/28/2014,38,VAN,FRUEH,T,21740,15210,33970,01/01/88888888 12:00:00 PM,0006,6,6,361375,T105,C,0138P,,NY,F,17,Greenwich Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,BROWN,,2014,,0,092,38-Failure to Display Muni Rec,,,,,,,,,,,
7550647410,69052ME,NY,COM,09/23/2014,71,VAN,FORD,T,54100,47630,31530,01/01/20160901 12:00:00 PM,0083,83,83,361058,T301,P,0259P,,K,O,325,Knickerbocker Ave,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,WH,,2004,,0,11 3,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7699103774,AEX1857,NY,PAS,08/29/2014,21,4DSD,BUICK,T,14280,67030,36180,01/01/20150131 12:00:00 PM,0063,63,63,356956,T302,G,1134A,,K,O,3003,Avenue N,,01/05/0001 12:00:00 PM,408,d1,,Y,1100A,1230A,GY,,1995,,0,18 3,21-No Parking (street clean),,,,,,,,,,,
7030185067,CTU7199,NY,PAS,10/23/2014,38,SUBN,TOYOT,T,6380,9130,9180,01/01/20160318 12:00:00 PM,0066,66,66,352956,T302,A,1013A,,K,F,5115,13th Ave,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0800A,0700P,GY,,2013,,0,01 3,38-Failure to Display Muni Rec,,,,,,,,,,,
8003536893,343MJS,NJ,PAS,11/24/2014,14,4DSD,HONDA,T,27390,0,0,01/01/88888888 12:00:00 PM,0048,48,48,357717,T201,M,0236P,,BX,I,S,E 191st St,8ft E/of Bathgate Av,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,GREY,,0,,0,B 21,14-No Standing,,,,,,,,,,,
7076132114,49038JB,NY,COM,03/10/2015,37,VAN,FORD,T,35130,14510,15710,01/01/20170131 12:00:00 PM,0020,20,20,359611,T103,H,1158A,1147A,NY,O,75,W 68th St,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,SILVE,,2004,103-3105,0,50 7,37-Expired Muni Meter,,,,,,,,,,,
7989459164,EGD220,VT,PAS,06/09/2015,21,4DSD,TOYOT,T,36030,11710,13610,01/01/20150088 12:00:00 PM,0024,24,24,361144,T103,K,1108A,,NY,F,514,W 113th St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1100A,1230A,SILVE,,0,,0,49 7,21-No Parking (street clean),,,,,,,,,,,
1378201589,T640631C,NY,SRF,08/07/2014,46,SDN,TOYOT,P,70620,74750,74780,01/01/20150331 12:00:00 PM,0052,52,52,943979,0052,0000,0829A,,BX,F,2471,UNIVERSITY AVE,,01/05/0001 12:00:00 PM,408,C3,,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,,,,,,,,,,,,,
7685858654,FYS6459,NY,PAS,11/11/2014,40,4DSD,ME/BE,T,34870,10410,10510,01/01/20160522 12:00:00 PM,0018,18,18,341943,T106,M,0625P,,NY,F,44,W 55th St,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,WH,,2014,,6,99 6,40-Fire Hydrant,,,,,,,,,,,
7076121554,GSW8982,NY,PAS,01/03/2015,37,4DSD,JAGUA,T,25390,18430,18450,01/01/20160909 12:00:00 PM,0019,19,19,359611,T103,H,0952A,0946A,NY,O,905,Madison Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BK,,2014,118-4581,0,C 77,37-Expired Muni Meter,,,,,,,,,,,
7076121554,GSW8982,NY,PAS,01/03/2015,37,4DSD,JAGUA,T,25390,18430,18450,01/01/20160909 12:00:00 PM,0019,19,19,359611,T103,H,0952A,0946A,NY,O,905,Madison Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BK,,2014,118-4581,0,C 77,37-Expired Muni Meter,,,,,,,,,,,
7785012090,64529MD,NY,COM,07/10/2014,69,SUBN,FORD,T,34690,10510,10610,01/01/20151112 12:00:00 PM,0014,14,14,353143,T106,N,0108P,,NY,F,152,W 46th St,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0700A,0600P,WH,,1997,,0,99 6,69-Failure to Disp Muni Recpt,,,,,,,,,,,
7787593349,U73DNU,NJ,PAS,11/26/2014,20,2DSD,ME/BE,T,17230,12210,12310,01/01/88888888 12:00:00 PM,0009,9,9,353194,T105,M,0807A,,NY,O,650,E 12th St,,01/05/0001 12:00:00 PM,408,d,,YYYYY,0800A,0600P,BLACK,,0,,0,N 99,20A-No Parking (Non-COM),,,,,,,,,,,
8017291991,GMR4872,NY,PAS,05/05/2015,71,SUBN,NISSA,T,57790,27258,56040,01/01/20160422 12:00:00 PM,111,111,111,362215,T401,N,0316P,,Q,F,254-07,Northern Blvd,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,BL,,2012,,0,C 41,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7862770663,42978JW,NY,COM,07/09/2014,14,DELV,INTER,T,17950,0,0,01/01/20150131 12:00:00 PM,0017,17,17,341964,T106,D,0801A,,NY,I,N,E 48th St,1ft E/of 3rd Ave,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,WHITE,,2007,,0,01 6,14-No Standing,,,,,,,,,,,
7921838558,XV541D,NJ,PAS,03/16/2015,11,VAN,DODGE,T,34670,0,0,01/01/20150088 12:00:00 PM,0018,18,18,351985,T502,J,0224P,,NY,I,N,W 45th St,80ft E/of 8th Ave,01/05/0001 12:00:00 PM,408,c5,,YYYYYYY,,,WHITE,,0,,0,01 6,11-No Stand (exc hotel load),,,,,,,,,,,
7534783628,B43BHX,NJ,PAS,06/13/2015,20,SUBN,ME/BE,T,17310,32632,23390,01/01/88888888 12:00:00 PM,0013,13,13,345115,T102,C,1130A,,NY,F,109,E 16th St,,01/05/0001 12:00:00 PM,408,d,,Y,0800A,0700P,BLACK,,0,,0,99 6,20A-No Parking (Non-COM),,,,,,,,,,,
7544313591,GJH1370,NY,PAS,10/14/2014,21,SUBN,FORD,T,81430,12130,86030,01/01/20150913 12:00:00 PM,0077,77,77,355665,T301,B,1144A,,K,F,1240,Sterling Pl,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1130A,0100P,BK,,2014,,0,10 3,21-No Parking (street clean),,,,,,,,,,,
7178360252,FZM7762,NY,PAS,09/03/2014,71,SUBN,LEXUS,T,5890,0,0,01/01/20150214 12:00:00 PM,114,114,114,358569,T401,N,0349P,,Q,I,W,13th St,20ft N/of 34th Ave,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,BK,,0,,0,R 41,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7020094697,GGF7536,NY,PAS,09/05/2014,21,SUBN,TOYOT,T,58030,88230,58730,01/01/20150804 12:00:00 PM,0079,79,79,358601,T301,G,0930A,,K,F,110,Macon St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0900A,1030A,WH,,1999,,0,09 3,21-No Parking (street clean),,,,,,,,,,,
7020094697,GGF7536,NY,PAS,09/05/2014,21,SUBN,TOYOT,T,58030,88230,58730,01/01/20150804 12:00:00 PM,0079,79,79,358601,T301,G,0930A,,K,F,110,Macon St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0900A,1030A,WH,,1999,,0,09 3,21-No Parking (street clean),,,,,,,,,,,
1377719686,GED9041,NY,PAS,02/19/2015,19,SDN,ME/BE,P,64530,53230,89630,01/01/20150416 12:00:00 PM,0075,75,165,955501,0165,0000,0802P,,K,F,684,NEW LOTS AVE,,01/05/0001 12:00:00 PM,408,D1,,BBBBBBB,ALL,ALL,BLK,0,2011,-,0,,,,,,,,,,,,,
7777792477,GEX5233,NY,PAS,12/10/2014,37,SUBN,FORD,T,36270,24690,10610,01/01/20150410 12:00:00 PM,0028,28,28,354188,T103,J,1229P,1223P,NY,O,163,W 125th St,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,RD,,2004,101-6431,0,32 7,37-Expired Muni Meter,,,,,,,,,,,
7477143962,FFV4159,NY,PAS,11/05/2014,70,SUBN,ME/BE,T,19060,26840,63290,01/01/20141104 12:00:00 PM,106,106,106,356226,T402,C,0446P,,Q,O,218-38,98th Ave,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,BK,,2014,,0,16 4,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
7280712990,FYB3159,NY,PAS,12/19/2014,21,SUBN,SUBAR,T,81630,69230,63030,01/01/20160524 12:00:00 PM,0079,79,79,354093,T301,O,0844A,,K,O,68,Steuben St,,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,GY,,2009,,0,C 31,21-No Parking (street clean),,,,,,,,,,,
7523987242,GAM6673,NY,PAS,09/30/2014,70,PICK,FORD,T,15320,65730,60430,01/01/20140910 12:00:00 PM,0094,94,94,347447,T802,B,0049A,,K,O,168,Banker St,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,BK,,1987,,0,S 31,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
8010266863,AM203D,NJ,PAS,01/14/2015,14,DELV,FRUEH,T,34810,0,0,01/01/88880088 12:00:00 PM,0018,18,18,356534,T106,I,0231P,,NY,I,S,W 52nd St,30ft W/of 7th Ave,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,GREEN,,0,,0,99 6,14-No Standing,,,,,,,,,,,
8026458175,T521509C,NY,OMT,04/03/2015,38,4DSD,LINCO,T,16890,8790,61090,01/01/20150430 12:00:00 PM,115,115,115,357072,T401,C,0945A,,Q,F,37-55,82nd St,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BK,,2005,,0,10 4,38-Failure to Display Muni Rec,,,,,,,,,,,
7125872797,BIGLYTE,NY,SRF,01/10/2015,14,SUBN,LINCO,T,43730,42730,13430,01/01/20150706 12:00:00 PM,0075,75,75,346124,T301,M,1114A,,K,O,51,Georgia Ave,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,GY,,2004,,0,A 31,14-No Standing,,,,,,,,,,,
7125872797,BIGLYTE,NY,SRF,01/10/2015,14,SUBN,LINCO,T,43730,42730,13430,01/01/20150706 12:00:00 PM,0075,75,75,346124,T301,M,1114A,,K,O,51,Georgia Ave,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,GY,,2004,,0,A 31,14-No Standing,,,,,,,,,,,
7661332530,N99AYH,NJ,PAS,10/28/2014,40,4DSD,VOLKS,T,36150,24690,10610,01/01/88888888 12:00:00 PM,0028,28,28,345560,T103,A,0842A,,NY,F,145,W 119th St,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,GREY,,0,,5,J 77,40-Fire Hydrant,,,,,,,,,,,
1371819300,14292LV,NY,SRF,11/28/2014,19,VAN,FORD,P,0,0,0,01/01/20141130 12:00:00 PM,103,103,103,956207,0103,0000,0535P,,Q,I,,C/O 153,ARCHER,01/05/0001 12:00:00 PM,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,2003,-,0,,,,,,,,,,,,,
7413989037,FHP7710,NY,PAS,05/11/2015,46,4DSD,NISSA,T,49170,40404,40404,01/01/20170109 12:00:00 PM,0049,49,49,362263,T201,A,0128P,,BX,F,2100,Maran Pl,,01/05/0001 12:00:00 PM,408,f1,,,,,WH,,2011,,0,01 2,46A-Double Parking (Non-COM),,,,,,,,,,,
8000431889,FCM9713,NY,PAS,09/04/2014,38,SUBN,NISSA,T,35630,67047,26230,01/01/20150406 12:00:00 PM,0070,70,70,358849,T302,F,1242P,,K,F,67,E 18th St,,01/05/0001 12:00:00 PM,408,h1,,Y,0930A,0700P,GREY,,2011,,0,09 3,38-Failure to Display Muni Rec,,,,,,,,,,,
7220651922,59291JL,NY,COM,07/05/2014,38,REFG,HINO,T,13610,35350,35370,01/01/20141231 12:00:00 PM,0024,24,24,351997,T103,A,0824A,,NY,F,2234,Broadway,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,1000P,WH,,2013,,0,CC4,38-Failure to Display Muni Rec,,,,,,,,,,,
7647029332,95552MB,NY,COM,10/03/2014,14,SUBN,HONDA,T,34370,10610,10810,01/01/20160110 12:00:00 PM,0010,10,10,356502,T102,H,0954A,,NY,F,209,W 30th St,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,GY,,2001,,0,18 6,14-No Standing,,,,,,,,,,,
7053821250,23736JC,NY,COM,12/15/2014,69,VAN,FORD,T,17950,10410,25390,01/01/20160331 12:00:00 PM,0018,18,18,350401,T106,A,0718A,,NY,O,3,E 48th St,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0700A,0600P,RED,,2013,,0,E 17,69-Failure to Disp Muni Recpt,,,,,,,,,,,
7055818709,33399JB,NY,COM,04/22/2015,47,DELV,INTER,T,25390,17590,17610,01/01/20160331 12:00:00 PM,0013,13,13,358883,T102,H,1154A,,NY,F,130,Madison Ave,,01/05/0001 12:00:00 PM,408,l2,,Y,0700A,0700P,RD,,1992,,0,22 6,47-Double PKG-Midtown,,,,,,,,,,,
7329548248,85926MD,NY,COM,04/28/2015,14,VAN,FRUEH,T,18210,27790,24890,01/01/88888888 12:00:00 PM,0019,19,19,355253,T103,D,1050A,,NY,F,113,E 61st St,,01/05/0001 12:00:00 PM,408,c,,Y,0700A,0700P,BROWN,,2014,,0,59 7,14-No Standing,,,,,,,,,,,
8013480355,GVA2485,NY,PAS,04/29/2015,51,SUBN,NISSA,T,23290,0,0,01/01/20161205 12:00:00 PM,103,103,103,355712,T402,J,0836A,,Q,I,E,150th St,25ft S/of Beaver Rd,01/05/0001 12:00:00 PM,408,e3,,,,,BK,,2015,,0,03 4,51-Sidewalk,,,,,,,,,,,
1371519754,FBZ4124,NY,PAS,09/15/2014,71,SDN,TOYOT,X,25830,78150,15720,01/01/20160422 12:00:00 PM,0040,40,163,955163,0163,0000,1219A,,BX,O,470,E 139 ST,,01/05/0001 12:00:00 PM,408,C3,,BBBBBBB,ALL,ALL,BLUE,0,2007,-,0,,,,,,,,,,,,,
7725501915,W49ELP,NJ,PAS,05/23/2015,38,4DSD,BMW,T,58330,18630,65730,01/01/88888888 12:00:00 PM,0094,94,94,362209,T301,H,0410P,,K,O,655,Manhattan Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,SILVE,,0,,0,17 3,38-Failure to Display Muni Rec,,,,,,,,,,,
7462748976,GKK9035,NY,PAS,08/09/2014,71,4DSD,HONDA,T,13430,27430,90130,01/01/20150829 12:00:00 PM,0077,77,77,350415,T802,B,0041A,,K,F,876,Atlantic Ave,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,BLACK,,2006,,0,S 31,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
1380810164,GUV7627,NY,PAS,05/08/2015,71,SDN,PONTI,P,0,40404,40404,01/01/20170205 12:00:00 PM,0047,47,47,931377,0047,0000,0500P,,BX,F,1981,SCHIEFLIN RD,,01/05/0001 12:00:00 PM,408,J3,,BBBBBBB,ALL,ALL,WHITE,0,2003,-,0,,,,,,,,,,,,,
1381446966,36802MG,NY,COM,03/28/2015,46,TANK,KENWO,P,19740,8890,8840,01/01/20151031 12:00:00 PM,115,115,115,947298,0115,0000,0910A,,Q,F,37-29,104 ST,,01/05/0001 12:00:00 PM,408,F1,,BBBBBBB,ALL,ALL,WH,0,2005,-,0,,,,,,,,,,,,,
7715888205,FFS1087,TX,PAS,04/03/2015,14,PICK,TOYOT,T,14980,0,0,01/01/20150088 12:00:00 PM,0019,19,19,361278,T800,A2,0303A,,NY,I,W,Cherokee Pl,10ft N/of E 77th St,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,RED,,0,,0,B 77,14-No Standing,,,,,,,,,,,
8012535129,140LEV,CT,PAS,03/20/2015,21,4DSD,TOYOT,T,37210,21190,22590,01/01/20150088 12:00:00 PM,0033,33,33,361887,T103,I,1144A,,NY,F,700,W 172nd St,,01/05/0001 12:00:00 PM,408,d1,,Y,1130A,0100P,OTHER,,0,,0,17 7,21-No Parking (street clean),,,,,,,,,,,
8023105887,ADD1198,NY,PAS,06/11/2015,71,2DSD,MINI,T,8780,5430,5580,01/01/20170109 12:00:00 PM,0072,72,72,361095,T302,P,0553P,,K,O,480,44th St,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,GR,,2005,,0,49 3,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7353569669,5AMGE0,CT,PAS,03/03/2015,21,4DSD,CADIL,T,10210,19310,19330,01/01/20150088 12:00:00 PM,0023,23,23,355218,T103,A,0750A,,NY,F,2166,3rd Ave,,01/05/0001 12:00:00 PM,408,d1,,Y,0730A,0800A,WHITE,,0,,0,CC1,21-No Parking (street clean),,,,,,,,,,,
8030658771,P43ECM,NJ,PAS,04/07/2015,21,4DSD,HONDA,T,29690,0,0,01/01/88888888 12:00:00 PM,0026,26,26,343918,T103,A,1123A,,NY,I,E,Riverside Dr,5ft N/of W 122nd St,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1100A,1230A,GREY,,0,,0,CCB,21-No Parking (street clean),,,,,,,,,,,
7022769345,45168KA,NY,COM,09/13/2014,40,VAN,CHEVR,T,0,0,0,01/01/20151231 12:00:00 PM,0052,52,52,359331,T201,O,1014A,,BX,I,N,E 204th St,15ft W/of Grand Conc,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,WH,,2006,,0,J 21,40-Fire Hydrant,,,,,,,,,,,
7022769345,45168KA,NY,COM,09/13/2014,40,VAN,CHEVR,T,0,0,0,01/01/20151231 12:00:00 PM,0052,52,52,359331,T201,O,1014A,,BX,I,N,E 204th St,15ft W/of Grand Conc,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,WH,,2006,,0,J 21,40-Fire Hydrant,,,,,,,,,,,
7076092980,GGT1387,NY,PAS,07/19/2014,40,4DSD,HYUND,T,18350,0,0,01/01/20150526 12:00:00 PM,0019,19,19,359611,T103,H,0226P,,NY,I,N,E 68th St,10ft E/of Park Ave,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,GY,,2013,,8,C 77,40-Fire Hydrant,,,,,,,,,,,
7583581035,ETK9276,NY,PAS,11/12/2014,71,SUBN,NISSA,T,60420,7720,16620,01/01/20150505 12:00:00 PM,0047,47,47,359283,T202,F,0307P,,BX,F,3044,Radcliff Ave,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,WHITE,,2009,,0,11P,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7731998149,67754MC,NY,COM,11/20/2014,14,DELV,FRUEH,T,65730,58330,55430,01/01/88888888 12:00:00 PM,0094,94,94,357351,T301,C,0115P,,K,F,105,Norman Ave,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,BROWN,,2013,,0,17 3,14-No Standing,,,,,,,,,,,
7096484097,616MV2,MA,PAS,03/04/2015,20,4DSD,TOYOT,T,9790,42490,6940,01/01/20170288 12:00:00 PM,114,114,114,340066,T401,M,0711A,,Q,O,22-52,42nd St,,01/05/0001 12:00:00 PM,408,d,,YYYYY,0700A,0400P,BLACK,,0,,0,V 41,20A-No Parking (Non-COM),,,,,,,,,,,
7098646659,64145MC,NY,COM,04/24/2015,71,DUMP,GMC,T,22120,35780,19790,01/01/20160930 12:00:00 PM,106,106,106,361113,T402,B,0209P,,Q,O,104-27,133rd St,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,WHITE,,1994,,0,26 4,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7303196730,61642MD,NY,COM,10/08/2014,38,VAN,CHEVR,T,25390,18650,18670,01/01/20150831 12:00:00 PM,0019,19,19,355313,T103,CC,1052A,,NY,F,1128,Madison Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,WH,,2002,,0,24 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8030558508,51964JS,NY,COM,02/24/2015,48,DELV,NS/OT,T,0,40404,40404,01/01/20161231 12:00:00 PM,0028,28,28,358228,T103,L,0253P,,NY,F,1908,Adam Clayton Powell,,01/05/0001 12:00:00 PM,408,e9,,,,,WHITE,,2005,,0,06 7,48-Bike Lane,,,,,,,,,,,
7685065708,GPN6849,NY,PAS,08/11/2014,21,4DSD,NISSA,T,35730,0,0,01/01/20160515 12:00:00 PM,0070,70,70,332960,T302,M,0854A,,K,I,W,E 21st St,30ft N/of Foster Ave,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0830A,1000A,GY,,2003,,0,R 32,21-No Parking (street clean),,,,,,,,,,,
7160188202,DAP2823,NY,PAS,01/16/2015,14,SUBN,FORD,T,23925,48517,54910,01/01/20161026 12:00:00 PM,121,121,121,348583,T303,B,1125A,,R,F,56,Coale Ave,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,BK,,2013,,0,02-A,14-No Standing,,,,,,,,,,,
7160188202,DAP2823,NY,PAS,01/16/2015,14,SUBN,FORD,T,23925,48517,54910,01/01/20161026 12:00:00 PM,121,121,121,348583,T303,B,1125A,,R,F,56,Coale Ave,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,BK,,2013,,0,02-A,14-No Standing,,,,,,,,,,,
8005538157,GHN8054,NY,PAS,05/21/2015,37,SUBN,JEEP,T,76960,29620,29620,01/01/20150806 12:00:00 PM,0045,45,45,361372,T202,P,0243P,0229P,BX,F,50,Westchester Sq,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,RD,,2002,216-2806,0,08P,37-Expired Muni Meter,,,,,,,,,,,
7044789961,EEJ6036,NY,PAS,10/31/2014,21,SUBN,TOYOT,T,21790,14810,21745,01/01/20151030 12:00:00 PM,0006,6,6,346330,T105,J,1115A,,NY,F,719,Greenwich St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1100A,1230A,BLUE,,2013,,0,L 99,21-No Parking (street clean),,,,,,,,,,,
7882352950,2297644,IN,PAS,04/03/2015,38,DELV,ISUZU,T,10610,34210,34230,01/01/20150088 12:00:00 PM,0014,14,14,355497,T102,C,1017A,,NY,F,213,7th Ave,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0830A,0700P,WHITE,,0,,0,99 6,38-Failure to Display Muni Rec,,,,,,,,,,,
7684719099,DME6870,NY,PAS,01/13/2015,21,SUBN,BMW,T,29620,73220,59920,01/01/20160303 12:00:00 PM,0045,45,45,355462,T202,Q,0923A,,BX,F,3229,E Tremont Ave,,01/05/0001 12:00:00 PM,408,d1,,Y,0900A,0930A,BLUE,,2002,,0,22P,21-No Parking (street clean),,,,,,,,,,,
7684719099,DME6870,NY,PAS,01/13/2015,21,SUBN,BMW,T,29620,73220,59920,01/01/20160303 12:00:00 PM,0045,45,45,355462,T202,Q,0923A,,BX,F,3229,E Tremont Ave,,01/05/0001 12:00:00 PM,408,d1,,Y,0900A,0930A,BLUE,,2002,,0,22P,21-No Parking (street clean),,,,,,,,,,,
7738721443,GOSLOU,NY,RGL,10/06/2014,71,4DSD,NISSA,T,59930,0,0,01/01/20160820 12:00:00 PM,0094,94,94,350428,T301,M,1218P,,K,I,N,Meeker Ave,40ft E/of Monitor St,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,GY,,2008,,0,V 31,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7440330328,GPC8021,NY,PAS,07/02/2014,37,4DSD,ME/BE,T,49690,23490,58590,01/01/20140705 12:00:00 PM,103,103,103,355250,T402,H,1157A,1129A,Q,O,153-21,Hillside Ave,,01/01/20140702 12:00:00 PM,408,h1,,Y,0830A,0700P,BLACK,,2014,408-1845,0,04 4,37-Expired Muni Meter,,,,,,,,,,,
7327936087,GVC2736,NY,PAS,03/25/2015,40,SUBN,JEEP,T,66390,5540,9990,01/01/20170205 12:00:00 PM,108,108,108,359317,T401,O,0150P,,Q,F,44-45,Vernon Blvd,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,GR,,1996,,4,T 41,40-Fire Hydrant,,,,,,,,,,,
7994734728,76241MD,NY,COM,09/26/2014,37,VAN,FORD,T,21190,37070,37130,01/01/20160831 12:00:00 PM,0033,33,33,361366,T103,I,1049A,1025A,NY,F,180,Ft Washington Ave,,01/01/20140926 12:00:00 PM,408,h1,,Y,0830A,1000P,WH,,2010,105-8418,0,23 7,37-Expired Muni Meter,,,,,,,,,,,
8010605311,EAE7585,NY,PAS,09/03/2014,46,SUBN,ME/BE,T,37700,11010,32690,01/01/20150604 12:00:00 PM,0034,34,34,352992,T103,M,0356P,,NY,F,505,W 211th St,,01/05/0001 12:00:00 PM,408,f1,,,,,BK,,2010,,0,CCC,46A-Double Parking (Non-COM),,,,,,,,,,,
7793566040,GKM7548,NY,PAS,10/30/2014,37,4DSD,HONDA,T,10210,18470,18490,01/01/20150919 12:00:00 PM,0019,19,19,354125,T103,Q,0213P,0207P,NY,O,1299,3rd Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,BK,,2013,120-8006,0,C 77,37-Expired Muni Meter,,,,,,,,,,,
7553919639,29161MB,NY,COM,04/05/2015,78,VAN,FORD,T,42130,42030,58330,01/01/20160228 12:00:00 PM,0094,94,94,333653,T802,A,0102A,,K,O,132,Freeman St,,01/05/0001 12:00:00 PM,408,k6,,YYYYYYY,0900P,0500A,GR,,2008,,0,S 31,78-Nighttime PKG on Res Street,,,,,,,,,,,
7768996902,35214ME,NY,COM,12/15/2014,19,DELV,NS/OT,T,34610,0,0,01/01/20150731 12:00:00 PM,0018,18,18,351274,T503,A1,0601A,,NY,I,S,W 42nd St,70ft W/of 5th Ave,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,WHITE,,2007,,0,17 7,19-No Stand (bus stop),,,,,,,,,,,
7039844941,XY133B,NJ,PAS,07/21/2014,50,DELV,INTER,T,0,0,0,01/01/88880088 12:00:00 PM,0019,19,19,358215,T103,Q,0258P,,NY,I,W,3rd Ave,0ft S/of E 78th St,01/05/0001 12:00:00 PM,408,e5,,,,,SILVE,,0,,0,14 7,50-Crosswalk,,,,,,,,,,,
8014632539,GVG8344,NY,PAS,02/19/2015,16,SUBN,PORSC,T,14590,21690,13810,01/01/20170119 12:00:00 PM,0005,5,5,359567,T101,D,0121P,,NY,O,227,Centre St,,01/05/0001 12:00:00 PM,408,k2,,Y,0700A,0400P,WH,,2015,,0,74 1,16A-No Std (Com Veh) Non-COM,,,,,,,,,,,
7535996802,FZK3700,NY,PAS,04/22/2015,70,SUBN,HONDA,T,31830,64830,23330,01/01/20150414 12:00:00 PM,0079,79,79,355674,T301,G,1219P,,K,O,1332,Dean St,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,GREY,,2005,,0,09 3,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
7506285927,EXN4605,NY,PAS,04/29/2015,20,SUBN,FORD,T,49130,87160,67047,01/01/20160406 12:00:00 PM,0079,79,79,346124,T301,M,1040A,,K,F,1520,Herkimer St,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,WH,,2004,,0,A 31,20A-No Parking (Non-COM),,,,,,,,,,,
